id_version,n_classes,m_c_BC
fe3eebf3134f4f38068ebedd038f276c0c9d7f7e,988,0.030457197999999998
17f42146662d1bcf20115314aa3209546ea216ec,1027,0.036458332
3c3d71c44512549b53f5c39f4536882c71d09f88,920,0.034957333
dda5f7c15289d4add08803724ad7962cfd6084ef,910,0.036810448499999995
5a34d42827f0042566abb3efb69637e1d7ad9c25,920,0.034754585000000005
42e54c70764e0b0d31ca741db05526444fab1daf,988,0.0309253695
07ee3e5fe665e4ea87189cd70ba7c449e0f8101a,951,0.03449074
d736ed339bb457e420d045f37d32f5e14b8daf3f,1015,0.036458332
59afcab75cd0d5265fe25b5010102ac140400219,1005,0.03409091
9298fdfac292fed6058549e31bac16417e56ecc7,1010,0.034371891
df168613ca5e83dd761a6f23f7ffe6955e1adc93,936,0.034754585000000005
1ff23423f755c9b6915bc29ca05d350145c814fb,995,0.03482587
d7834cdbb078161122af30ebc02a97e03eccea70,936,0.034754585000000005
dfa334507fa69d4afbef6de3a65cb292c390ac6b,999,0.03423713
f87289f835d461883e90d82f909ae4f250d8a6b0,935,0.03475712
c18cdf11014d226768d7053e3907d42820f3531b,1005,0.03409091
58419238fd834e3b7d850678628253cef92a7e71,948,0.034754585000000005
